taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n060-set04	family	base	narrow	1	4	instances/data/n060-set04/family/base/narrow/m4.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	d24f689033876ac4636bf1b789629ad4115e6cc0a042c9bc16e1819ac608d372
n060-set04	family	base	wide	1	2	instances/data/n060-set04/family/base/wide/m2.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	bac326d5ad5ca644f65d19e6db16865605b1515ef0d4a4672a7604ddc370e452
n060-set04	family	base	wide	1	3	instances/data/n060-set04/family/base/wide/m3.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	bac326d5ad5ca644f65d19e6db16865605b1515ef0d4a4672a7604ddc370e452
n060-set04	family	base	wide	1	4	instances/data/n060-set04/family/base/wide/m4.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	bac326d5ad5ca644f65d19e6db16865605b1515ef0d4a4672a7604ddc370e452
n060-set04	family	medium	zero	10	2	instances/data/n060-set04/family/medium-heterogeneous/zero/m2.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	60ef9bc5c56309b7539cd87da09f35740361a9f3ae9ddedb1eac7f5ed4cfa363
n060-set04	family	medium	zero	10	3	instances/data/n060-set04/family/medium-heterogeneous/zero/m3.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	60ef9bc5c56309b7539cd87da09f35740361a9f3ae9ddedb1eac7f5ed4cfa363
n060-set04	family	medium	zero	10	4	instances/data/n060-set04/family/medium-heterogeneous/zero/m4.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	60ef9bc5c56309b7539cd87da09f35740361a9f3ae9ddedb1eac7f5ed4cfa363
n060-set04	family	medium	narrow	10	2	instances/data/n060-set04/family/medium-heterogeneous/narrow/m2.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	8e0482d986a0db963aae618210d50afc06456bcb2658ddef715b97d58412233c
n060-set04	family	medium	narrow	10	3	instances/data/n060-set04/family/medium-heterogeneous/narrow/m3.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	8e0482d986a0db963aae618210d50afc06456bcb2658ddef715b97d58412233c
n060-set04	family	medium	narrow	10	4	instances/data/n060-set04/family/medium-heterogeneous/narrow/m4.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	8e0482d986a0db963aae618210d50afc06456bcb2658ddef715b97d58412233c
n060-set04	family	medium	wide	10	2	instances/data/n060-set04/family/medium-heterogeneous/wide/m2.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	ced97e338ffb193a82b512c51a9cfa9be8a6c1dc56325c8f8633320c1336ea0c
n060-set04	family	medium	wide	10	3	instances/data/n060-set04/family/medium-heterogeneous/wide/m3.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	ced97e338ffb193a82b512c51a9cfa9be8a6c1dc56325c8f8633320c1336ea0c
n060-set04	family	medium	wide	10	4	instances/data/n060-set04/family/medium-heterogeneous/wide/m4.dat	262.333333333	262.848587571	0.515254237	524	382	0	0	68.870238095	323.197407407	ced97e338ffb193a82b512c51a9cfa9be8a6c1dc56325c8f8633320c1336ea0c
n060-set04	family	high	zero	20	2	instances/data/n060-set04/family/high-heterogeneous/zero/m2.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	a00aa5c94646a1b45acf95530fe76d1441fe3ef9f55fd0df0566f6beb86ac0fd
n060-set04	family	high	zero	20	3	instances/data/n060-set04/family/high-heterogeneous/zero/m3.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	a00aa5c94646a1b45acf95530fe76d1441fe3ef9f55fd0df0566f6beb86ac0fd
n060-set04	family	high	zero	20	4	instances/data/n060-set04/family/high-heterogeneous/zero/m4.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	a00aa5c94646a1b45acf95530fe76d1441fe3ef9f55fd0df0566f6beb86ac0fd
n060-set04	family	high	narrow	20	2	instances/data/n060-set04/family/high-heterogeneous/narrow/m2.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	96175421c8616ff58ef0e7b62f72c36eb838fc723363024d9c69bb568ad4f873
n060-set04	family	high	narrow	20	3	instances/data/n060-set04/family/high-heterogeneous/narrow/m3.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	96175421c8616ff58ef0e7b62f72c36eb838fc723363024d9c69bb568ad4f873
n060-set04	family	high	narrow	20	4	instances/data/n060-set04/family/high-heterogeneous/narrow/m4.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	96175421c8616ff58ef0e7b62f72c36eb838fc723363024d9c69bb568ad4f873
n060-set04	family	high	wide	20	2	instances/data/n060-set04/family/high-heterogeneous/wide/m2.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	7104807a1d07537712a4201794ab2ddebb67201c4906feddd80a7fa2ade25523
n060-set04	family	high	wide	20	3	instances/data/n060-set04/family/high-heterogeneous/wide/m3.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	7104807a1d07537712a4201794ab2ddebb67201c4906feddd80a7fa2ade25523
n060-set04	family	high	wide	20	4	instances/data/n060-set04/family/high-heterogeneous/wide/m4.dat	554.150000000	554.671186441	0.521186441	1108	807	0	0	145.061904762	682.105185185	7104807a1d07537712a4201794ab2ddebb67201c4906feddd80a7fa2ade25523
n060-set05	random	base	zero	1	2	instances/data/n060-set05/random/base/zero/m2.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	d510beb82bbf05d5e8930585e20484b66d6be4c5978e53a6387d3fab655518f3
n060-set05	random	base	zero	1	3	instances/data/n060-set05/random/base/zero/m3.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	d510beb82bbf05d5e8930585e20484b66d6be4c5978e53a6387d3fab655518f3
n060-set05	random	base	zero	1	4	instances/data/n060-set05/random/base/zero/m4.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	d510beb82bbf05d5e8930585e20484b66d6be4c5978e53a6387d3fab655518f3
n060-set05	random	base	narrow	1	2	instances/data/n060-set05/random/base/narrow/m2.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	cd06e559b7e5a408fffe1a23c14bea50e9aed49895af75d920585e3674c1a27c
n060-set05	random	base	narrow	1	3	instances/data/n060-set05/random/base/narrow/m3.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	cd06e559b7e5a408fffe1a23c14bea50e9aed49895af75d920585e3674c1a27c
n060-set05	random	base	narrow	1	4	instances/data/n060-set05/random/base/narrow/m4.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	cd06e559b7e5a408fffe1a23c14bea50e9aed49895af75d920585e3674c1a27c
n060-set05	random	base	wide	1	2	instances/data/n060-set05/random/base/wide/m2.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	7935e5f83e388b73c0e5bbd455b5e2577d48543a4081b219a96fe138d8f0170e
n060-set05	random	base	wide	1	3	instances/data/n060-set05/random/base/wide/m3.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	7935e5f83e388b73c0e5bbd455b5e2577d48543a4081b219a96fe138d8f0170e
n060-set05	random	base	wide	1	4	instances/data/n060-set05/random/base/wide/m4.dat	27.975000000	27.975141243	0.000141243	55	55	0	0	NaN	NaN	7935e5f83e388b73c0e5bbd455b5e2577d48543a4081b219a96fe138d8f0170e
n060-set05	random	medium	zero	10	2	instances/data/n060-set05/random/medium-heterogeneous/zero/m2.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	801f2bf371394bb767e288bfdfca6cf7d6a88e37d709e82b9ff3fabebbce4a9b
n060-set05	random	medium	zero	10	3	instances/data/n060-set05/random/medium-heterogeneous/zero/m3.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	801f2bf371394bb767e288bfdfca6cf7d6a88e37d709e82b9ff3fabebbce4a9b
n060-set05	random	medium	zero	10	4	instances/data/n060-set05/random/medium-heterogeneous/zero/m4.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	801f2bf371394bb767e288bfdfca6cf7d6a88e37d709e82b9ff3fabebbce4a9b
n060-set05	random	medium	narrow	10	2	instances/data/n060-set05/random/medium-heterogeneous/narrow/m2.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	d1e6045f733d354938429873ab7bc1409419cb6a5a06c1b7c6004425f992d0ef
n060-set05	random	medium	narrow	10	3	instances/data/n060-set05/random/medium-heterogeneous/narrow/m3.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	d1e6045f733d354938429873ab7bc1409419cb6a5a06c1b7c6004425f992d0ef
n060-set05	random	medium	narrow	10	4	instances/data/n060-set05/random/medium-heterogeneous/narrow/m4.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	d1e6045f733d354938429873ab7bc1409419cb6a5a06c1b7c6004425f992d0ef
n060-set05	random	medium	wide	10	2	instances/data/n060-set05/random/medium-heterogeneous/wide/m2.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	0d25f23b4ccefbde94a604d2560dfcc856b7abcce34b63fed8e310885012b0f8
n060-set05	random	medium	wide	10	3	instances/data/n060-set05/random/medium-heterogeneous/wide/m3.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	0d25f23b4ccefbde94a604d2560dfcc856b7abcce34b63fed8e310885012b0f8
n060-set05	random	medium	wide	10	4	instances/data/n060-set05/random/medium-heterogeneous/wide/m4.dat	257.283333333	257.771186441	0.487853107	514	506	0	0	NaN	NaN	0d25f23b4ccefbde94a604d2560dfcc856b7abcce34b63fed8e310885012b0f8
n060-set05	random	high	zero	20	2	instances/data/n060-set05/random/high-heterogeneous/zero/m2.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	0c97fdd401fee57a090b20e4b55a927e4fd66454b0c330c3ee1f7289557b5833
n060-set05	random	high	zero	20	3	instances/data/n060-set05/random/high-heterogeneous/zero/m3.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	0c97fdd401fee57a090b20e4b55a927e4fd66454b0c330c3ee1f7289557b5833
n060-set05	random	high	zero	20	4	instances/data/n060-set05/random/high-heterogeneous/zero/m4.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	0c97fdd401fee57a090b20e4b55a927e4fd66454b0c330c3ee1f7289557b5833
n060-set05	random	high	narrow	20	2	instances/data/n060-set05/random/high-heterogeneous/narrow/m2.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	a1013345a81efade48f7edb845e8053349536e33db0f1bd1eb31ffe57a5d135c
n060-set05	random	high	narrow	20	3	instances/data/n060-set05/random/high-heterogeneous/narrow/m3.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	a1013345a81efade48f7edb845e8053349536e33db0f1bd1eb31ffe57a5d135c
n060-set05	random	high	narrow	20	4	instances/data/n060-set05/random/high-heterogeneous/narrow/m4.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	a1013345a81efade48f7edb845e8053349536e33db0f1bd1eb31ffe57a5d135c
n060-set05	random	high	wide	20	2	instances/data/n060-set05/random/high-heterogeneous/wide/m2.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	b37883b40a409aa61cb18b82fbe6800ca108962a6b65abfc3cc1fd7d2da3265e
n060-set05	random	high	wide	20	3	instances/data/n060-set05/random/high-heterogeneous/wide/m3.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	b37883b40a409aa61cb18b82fbe6800ca108962a6b65abfc3cc1fd7d2da3265e
n060-set05	random	high	wide	20	4	instances/data/n060-set05/random/high-heterogeneous/wide/m4.dat	562.208333333	562.729661017	0.521327684	1124	1106	0	0	NaN	NaN	b37883b40a409aa61cb18b82fbe6800ca108962a6b65abfc3cc1fd7d2da3265e
n060-set05	family	base	zero	1	2	instances/data/n060-set05/family/base/zero/m2.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	d5e53e6c555afe36146fa955ad9df5c7fe7a4a3637863663b4a1098567d07019
n060-set05	family	base	zero	1	3	instances/data/n060-set05/family/base/zero/m3.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	d5e53e6c555afe36146fa955ad9df5c7fe7a4a3637863663b4a1098567d07019
n060-set05	family	base	zero	1	4	instances/data/n060-set05/family/base/zero/m4.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	d5e53e6c555afe36146fa955ad9df5c7fe7a4a3637863663b4a1098567d07019
n060-set05	family	base	narrow	1	2	instances/data/n060-set05/family/base/narrow/m2.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	c9653237f1289840d6af7e8c36fcadca35d4ebc8a950b0f5b7fa3996cf62b40d
n060-set05	family	base	narrow	1	3	instances/data/n060-set05/family/base/narrow/m3.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	c9653237f1289840d6af7e8c36fcadca35d4ebc8a950b0f5b7fa3996cf62b40d
n060-set05	family	base	narrow	1	4	instances/data/n060-set05/family/base/narrow/m4.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	c9653237f1289840d6af7e8c36fcadca35d4ebc8a950b0f5b7fa3996cf62b40d
n060-set05	family	base	wide	1	2	instances/data/n060-set05/family/base/wide/m2.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	71215193be177f38b7236ac13371ba1b6742c87c5e62d1c11846ae6dbbac3c7a
n060-set05	family	base	wide	1	3	instances/data/n060-set05/family/base/wide/m3.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	71215193be177f38b7236ac13371ba1b6742c87c5e62d1c11846ae6dbbac3c7a
n060-set05	family	base	wide	1	4	instances/data/n060-set05/family/base/wide/m4.dat	27.975000000	27.974293785	-0.000706215	55	41	0	0	7.325000000	34.398518519	71215193be177f38b7236ac13371ba1b6742c87c5e62d1c11846ae6dbbac3c7a
n060-set05	family	medium	zero	10	2	instances/data/n060-set05/family/medium-heterogeneous/zero/m2.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	ae5fc05ef3c2b504df0beadafcb73e9858e4e5a7443a16339d9cab671d03ab5b
n060-set05	family	medium	zero	10	3	instances/data/n060-set05/family/medium-heterogeneous/zero/m3.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	ae5fc05ef3c2b504df0beadafcb73e9858e4e5a7443a16339d9cab671d03ab5b
n060-set05	family	medium	zero	10	4	instances/data/n060-set05/family/medium-heterogeneous/zero/m4.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	ae5fc05ef3c2b504df0beadafcb73e9858e4e5a7443a16339d9cab671d03ab5b
n060-set05	family	medium	narrow	10	2	instances/data/n060-set05/family/medium-heterogeneous/narrow/m2.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	b891338ff300cddc10a5ef9b0b593d19915eacdf5e6b37fd1747dc1a77ddba6b
n060-set05	family	medium	narrow	10	3	instances/data/n060-set05/family/medium-heterogeneous/narrow/m3.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	b891338ff300cddc10a5ef9b0b593d19915eacdf5e6b37fd1747dc1a77ddba6b
n060-set05	family	medium	narrow	10	4	instances/data/n060-set05/family/medium-heterogeneous/narrow/m4.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	b891338ff300cddc10a5ef9b0b593d19915eacdf5e6b37fd1747dc1a77ddba6b
n060-set05	family	medium	wide	10	2	instances/data/n060-set05/family/medium-heterogeneous/wide/m2.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	759f2362c00c734f6804496b057320693de39604f03e1540342e8bf3b7fb1d38
n060-set05	family	medium	wide	10	3	instances/data/n060-set05/family/medium-heterogeneous/wide/m3.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	759f2362c00c734f6804496b057320693de39604f03e1540342e8bf3b7fb1d38
n060-set05	family	medium	wide	10	4	instances/data/n060-set05/family/medium-heterogeneous/wide/m4.dat	257.283333333	257.755649718	0.472316384	514	378	0	0	67.789285714	316.856296296	759f2362c00c734f6804496b057320693de39604f03e1540342e8bf3b7fb1d38
n060-set05	family	high	zero	20	2	instances/data/n060-set05/family/high-heterogeneous/zero/m2.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	4d41f0edf46eb60bf70d159705c4f77ebd52d2b1b52f5bb7f54405bbfd129605
n060-set05	family	high	zero	20	3	instances/data/n060-set05/family/high-heterogeneous/zero/m3.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	4d41f0edf46eb60bf70d159705c4f77ebd52d2b1b52f5bb7f54405bbfd129605
n060-set05	family	high	zero	20	4	instances/data/n060-set05/family/high-heterogeneous/zero/m4.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	4d41f0edf46eb60bf70d159705c4f77ebd52d2b1b52f5bb7f54405bbfd129605
n060-set05	family	high	narrow	20	2	instances/data/n060-set05/family/high-heterogeneous/narrow/m2.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	fd1fb1598addc9107f2fbeac6458c14ac1dad1c2d4d945a94aafdeba3b10eb3a
n060-set05	family	high	narrow	20	3	instances/data/n060-set05/family/high-heterogeneous/narrow/m3.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	fd1fb1598addc9107f2fbeac6458c14ac1dad1c2d4d945a94aafdeba3b10eb3a
n060-set05	family	high	narrow	20	4	instances/data/n060-set05/family/high-heterogeneous/narrow/m4.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	fd1fb1598addc9107f2fbeac6458c14ac1dad1c2d4d945a94aafdeba3b10eb3a
n060-set05	family	high	wide	20	2	instances/data/n060-set05/family/high-heterogeneous/wide/m2.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	96f650df9060443d109376b18a45d90bbafb606584ce8cd650d6f33c2b866ef3
n060-set05	family	high	wide	20	3	instances/data/n060-set05/family/high-heterogeneous/wide/m3.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	96f650df9060443d109376b18a45d90bbafb606584ce8cd650d6f33c2b866ef3
n060-set05	family	high	wide	20	4	instances/data/n060-set05/family/high-heterogeneous/wide/m4.dat	562.208333333	562.754237288	0.545903955	1124	824	0	0	147.579761905	691.919629630	96f650df9060443d109376b18a45d90bbafb606584ce8cd650d6f33c2b866ef3
n080-set01	random	base	zero	1	3	instances/data/n080-set01/random/base/zero/m3.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	7edd6e5049235c2ed8ab172fab5d0c85fe34f7214e41548ddd3c3b57ad145da1
n080-set01	random	base	zero	1	4	instances/data/n080-set01/random/base/zero/m4.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	7edd6e5049235c2ed8ab172fab5d0c85fe34f7214e41548ddd3c3b57ad145da1
n080-set01	random	base	zero	1	5	instances/data/n080-set01/random/base/zero/m5.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	7edd6e5049235c2ed8ab172fab5d0c85fe34f7214e41548ddd3c3b57ad145da1
n080-set01	random	base	narrow	1	3	instances/data/n080-set01/random/base/narrow/m3.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	c41e559b724f25d49ab2c224738574fb7abbfff2490f2d2785dd8760f3408da4
n080-set01	random	base	narrow	1	4	instances/data/n080-set01/random/base/narrow/m4.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	c41e559b724f25d49ab2c224738574fb7abbfff2490f2d2785dd8760f3408da4
n080-set01	random	base	narrow	1	5	instances/data/n080-set01/random/base/narrow/m5.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	c41e559b724f25d49ab2c224738574fb7abbfff2490f2d2785dd8760f3408da4
n080-set01	random	base	wide	1	3	instances/data/n080-set01/random/base/wide/m3.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	4ae3d9eec85f15b38f4e5a853ae84961628574858118aaaf18096f13b2894c5a
n080-set01	random	base	wide	1	4	instances/data/n080-set01/random/base/wide/m4.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	4ae3d9eec85f15b38f4e5a853ae84961628574858118aaaf18096f13b2894c5a
n080-set01	random	base	wide	1	5	instances/data/n080-set01/random/base/wide/m5.dat	27.737500000	27.737500000	0.000000000	55	55	0	0	NaN	NaN	4ae3d9eec85f15b38f4e5a853ae84961628574858118aaaf18096f13b2894c5a
n080-set01	random	medium	zero	10	3	instances/data/n080-set01/random/medium-heterogeneous/zero/m3.dat	277.056250000	277.375000000	0.318750000	554	550	0	0	NaN	NaN	30d748dedfbb70662de6fc6d9e3ee9b989c4bb26713b625c65e420558247d9bf
n080-set01	random	medium	zero	10	4	instances/data/n080-set01/random/medium-heterogeneous/zero/m4.dat	277.056250000	277.375000000	0.318750000	554	550	0	0	NaN	NaN	30d748dedfbb70662de6fc6d9e3ee9b989c4bb26713b625c65e420558247d9bf
