runId	mainClass	args	outputDir	dependsOn	block
pricing-n100-set01-m5-family-high-n20-wwide-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-time_indexed_sri	seed-n100-set01-m5-family-high-n20-wwide	pricing-comparison
seed-n100-set02-m3-random-base-n1-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m3-random-base-n1-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wzero		seed
pricing-n100-set02-m3-random-base-n1-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-ng_dssr	seed-n100-set02-m3-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m3-random-base-n1-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-time_indexed	seed-n100-set02-m3-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m3-random-base-n1-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wzero-time_indexed_sri	seed-n100-set02-m3-random-base-n1-wzero	pricing-comparison
seed-n100-set02-m4-random-base-n1-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m4-random-base-n1-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m4-random-base-n1-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m4-random-base-n1-wzero		seed
pricing-n100-set02-m4-random-base-n1-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-ng_dssr	seed-n100-set02-m4-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m4-random-base-n1-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-time_indexed	seed-n100-set02-m4-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m4-random-base-n1-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wzero-time_indexed_sri	seed-n100-set02-m4-random-base-n1-wzero	pricing-comparison
seed-n100-set02-m5-random-base-n1-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m5-random-base-n1-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m5-random-base-n1-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m5-random-base-n1-wzero		seed
pricing-n100-set02-m5-random-base-n1-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-ng_dssr	seed-n100-set02-m5-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m5-random-base-n1-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-time_indexed	seed-n100-set02-m5-random-base-n1-wzero	pricing-comparison
pricing-n100-set02-m5-random-base-n1-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/zero/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wzero-time_indexed_sri	seed-n100-set02-m5-random-base-n1-wzero	pricing-comparison
seed-n100-set02-m3-random-base-n1-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m3-random-base-n1-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wnarrow		seed
pricing-n100-set02-m3-random-base-n1-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-ng_dssr	seed-n100-set02-m3-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed	seed-n100-set02-m3-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m3-random-base-n1-wnarrow-time_indexed_sri	seed-n100-set02-m3-random-base-n1-wnarrow	pricing-comparison
seed-n100-set02-m4-random-base-n1-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m4-random-base-n1-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m4-random-base-n1-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m4-random-base-n1-wnarrow		seed
pricing-n100-set02-m4-random-base-n1-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-ng_dssr	seed-n100-set02-m4-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed	seed-n100-set02-m4-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m4-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m4-random-base-n1-wnarrow-time_indexed_sri	seed-n100-set02-m4-random-base-n1-wnarrow	pricing-comparison
seed-n100-set02-m5-random-base-n1-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m5-random-base-n1-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m5-random-base-n1-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m5-random-base-n1-wnarrow		seed
pricing-n100-set02-m5-random-base-n1-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-ng_dssr	seed-n100-set02-m5-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed	seed-n100-set02-m5-random-base-n1-wnarrow	pricing-comparison
pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/narrow/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m5-random-base-n1-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set02-m5-random-base-n1-wnarrow-time_indexed_sri	seed-n100-set02-m5-random-base-n1-wnarrow	pricing-comparison
seed-n100-set02-m3-random-base-n1-wwide	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set02-m3-random-base-n1-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set02/random/base/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set02-m3-random-base-n1-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wwide" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set02-m3-random-base-n1-wwide		seed
